_links,asOfDate,closingPrice,country,currency,dividendQualityScore,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,fundamentalAnalysisScore,latestAnnualFilingDate,latestQuarterlyAnnualFilingDate,latestSemiAnnualFilingDate,marketCap,name,oneMonthSharePricePerformance,oneYearSharePricePerformance,peers,profile,symbol
"{'self': {'href': '/companies/DNKN-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/DNKN-US/alerts'}, 'cn:peers': {'href': '/companies/DNKN-US/peers'}, 'cn:reports': {'href': '/companies/DNKN-US/reports'}, 'cn:stats': {'href': '/companies/DNKN-US/stats'}}",2019-05-07T00:00:00.000Z,73.59,UNITED STATES,USD,100,NASD,77.5,61.69,50,2018-12-29T00:00:00.000Z,2018-12-29T00:00:00.000Z,,6078.65718966,Dunkin Brands Group Inc,-2.1019023546628,14.804992199688,"['WEN-US', 'SBUX-US', 'MCD-US', 'SJM-US', 'DF-US']","Dunkin' Brands Group, Inc. is a franchisor of quick service restaurants (QSRs) serving hot and cold coffee and baked goods, as well as hard serve ice cream. The Company franchises restaurants under its Dunkin' Donuts and Baskin-Robbins brands. The Company operates through four segments: Dunkin' Donuts-U.S., Dunkin' Donuts International, Baskin-Robbins International and Baskin-Robbins-U.S. The Dunkin' Donuts U.S. segment is the United States QSR concept, and markets donut and bagel categories for servings. The Baskin-Robbins-U.S. segment is engaged in serving hard-serve ice cream, and develops and sells a range of frozen ice cream treats, such as cones, cakes, sundaes and frozen beverages. The Company's Dunkin' Donuts International segment franchisees are responsible for sourcing their own supplies with its standards. As of December 31, 2016, Baskin-Robbins International segment had a manufacturing network, which consisted of 14 facilities.",DNKN-US
"{'self': {'href': '/companies/DWDP-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/DWDP-US/alerts'}, 'cn:peers': {'href': '/companies/DWDP-US/peers'}, 'cn:reports': {'href': '/companies/DWDP-US/reports'}, 'cn:stats': {'href': '/companies/DWDP-US/stats'}}",2019-05-07T00:00:00.000Z,32.14,UNITED STATES,USD,83,NYSE,48.36105655,32.04,59,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,72198.90575612,DowDuPont Inc,-15.197889182058,-26.36544930151,"['INAG3-AR', 'IGNE-US', 'MBII-US', 'SNES-US']","DowDuPont Inc. is a holding company formed through the merger of equals between The Dow Chemical Company and E. I. du Pont de Nemours and Company (DuPont). The Company's business divisions include Agriculture division and a Specialty Products division. The Agriculture Division offers a complete portfolio of products and technologies, traits and crop protection. The Specialty Products division provides solution for industrial, safety, energy, food, nutrition, construction, electronics and consumer goods industries. The company provides solutions to a range of markets, including aerospace, automotive, consumer electronics, military, printing, renewable energy, semiconductors, child nutrition, dietary supplements, carpet and apparel, fertilizer, and oil and gas/energy.",DWDP-US
"{'self': {'href': '/companies/BWPT-ID'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/BWPT-ID/alerts'}, 'cn:peers': {'href': '/companies/BWPT-ID/peers'}, 'cn:reports': {'href': '/companies/BWPT-ID/reports'}, 'cn:stats': {'href': '/companies/BWPT-ID/stats'}}",2019-05-07T00:00:00.000Z,11.285714285714,INDONESIA,USD,83,JAK,18.0,10.857142857143,13,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,355785.427,Eagle High Plantations Tbk PT,-7.6023391812865,-35.772357723577,"['SIMP-ID', 'P8Z-SG', 'BTEK-ID', 'UNSP-ID']","PT Eagle High Plantations Tbk, formerly known as PT BW Plantation Tbk, is an Indonesia-based company engaged in oil palm plantations and palm oil manufacturing. The company together with its subsidiaries engage in developing, cultivating, harvesting, and extracting crude pal oil and palm kernel as well as production of palm products, which are consisting of refined palm products such as crude palm oil and palm kernel. The Company owns and manages oil palm plantations and palm oil processing mills located in Central, East and West Kalimantan. Its subsidiaries are including PT Bumilanggeng Perdanatrada, PT Adhyaksa Dharmasatya, PT Sawit Sukses Sejahtera, PT Wana Catur Jaya Utama, PT Satria Manunggal Sejahtera and PT Agrolestari Kencana Makmur.",BWPT-ID
"{'self': {'href': '/companies/2819-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2819-JP/alerts'}, 'cn:peers': {'href': '/companies/2819-JP/peers'}, 'cn:reports': {'href': '/companies/2819-JP/reports'}, 'cn:stats': {'href': '/companies/2819-JP/stats'}}",2019-05-07T00:00:00.000Z,2171.0,JAPAN,JPY,100,TYO,2500.0,1900.0,47,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,22607.185289,"EBARA Foods Industry, Inc.",-1.8091361374943,1.1649580615098,"['2804-JP', '2915-JP', '2875-JP', '2809-JP']","EBARA Foods Industry, Inc. is a food manufacturing company. The Food segment is engaged in the manufacture and sale of sauce for various meat, such as barbecued meat sauce and chicken sauce; sauce for stew, such as Korean pickled cabbage hot pot sauce, and sauce for vegetables, such as pickle sauce, as well as the manufacture and sale of other food, including curry flakes, konjac and seaweed salads. The segment also involves in the manufacture and sale of soup, such chicken-bone soup and noodle soup. The others business is engaged in the advertising business, temporary staffing business, the operation of warehousing and cargo transportation businesses.",2819-JP
"{'self': {'href': '/companies/ELIOR-FR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ELIOR-FR/alerts'}, 'cn:peers': {'href': '/companies/ELIOR-FR/peers'}, 'cn:reports': {'href': '/companies/ELIOR-FR/reports'}, 'cn:stats': {'href': '/companies/ELIOR-FR/stats'}}",2019-05-07T00:00:00.000Z,10.449227471644,FRANCE,USD,92,EPA,14.780744842368,10.056265071001,44,2018-09-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,2018-09-30T00:00:00.000Z,1838.5321275342,Elior Group SA,-5.1094890510949,-28.615009151922,"['SW-FR', 'CTRG-FR', 'ISS-DK', 'ALBDM-FR']","Elior Group SA is a France-based company, which operates as an operator in the contracted food and support services industry. The Company caters to a number of sectors in the domains of business, education, as well as healthcare, among others. The Elior Group model relies on three main activities: contract catering, concession catering and support services. The activities are organized around three main commercial brands: Elior, which encompasses catering offers dedicated to business and industry; Areas, the Group's worldwide brand for concession catering, which serves travelers during their breaks at airports, on the road and at stations or in cities, and Elior Services, which encompasses cleaning solutions aimed in particular at healthcare facilities and sensitive industrial environments, along with facility management services.",ELIOR-FR
"{'self': {'href': '/companies/EMP.A-CA'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/EMP.A-CA/alerts'}, 'cn:peers': {'href': '/companies/EMP.A-CA/peers'}, 'cn:reports': {'href': '/companies/EMP.A-CA/reports'}, 'cn:stats': {'href': '/companies/EMP.A-CA/stats'}}",2019-05-07T00:00:00.000Z,22.735385988398,CANADA,USD,83,TSE,23.315484158858,16.644355198572,31,2018-05-05T00:00:00.000Z,2019-02-02T00:00:00.000Z,,3948.0861940874,Empire Company Limited,4.2633015006821,22.328931572629,"['L-CA', 'MRU-CA', 'ATD.B-CA', 'NWC-CA', 'WN-CA', 'CGX-CA', 'CO-CA', 'GCL-CA']","Empire Company Limited is engaged in the business of food retailing and related real estate. The Company's segments include Food Retailing, and Investments and Other Operations. The Food Retailing segment consists of its subsidiary, Sobeys Inc., which owns, affiliates or franchises over 1,500 stores in approximately 10 provinces under retail banners that include Sobeys, Safeway, IGA, Foodland, FreshCo, Thrifty Foods, and Lawton's Drug Stores, as well as more than 350 retail fuel locations. The Company's Investments and Other Operations segment includes equity accounted interest in Crombie REIT, which is an open-ended real estate investment trust owning a portfolio of over 260 retail and office properties across Canada, and equity accounted interests in Genstar Development Partnership, Genstar Development Partnership II, GDC Investments 4, L.P., GDC Investments 6, L.P., GDC Investments 7, L.P., GDC Investments 8, L.P. and The Fraipont Partnership (collectively, Genstar).",EMP.A-CA
"{'self': {'href': '/companies/ENR-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ENR-US/alerts'}, 'cn:peers': {'href': '/companies/ENR-US/peers'}, 'cn:reports': {'href': '/companies/ENR-US/reports'}, 'cn:stats': {'href': '/companies/ENR-US/stats'}}",2019-05-07T00:00:00.000Z,45.14,UNITED STATES,USD,92,NYSE,65.42,42.74,61,2018-09-30T00:00:00.000Z,2018-12-31T00:00:00.000Z,,3154.14269408,Energizer Holdings Inc,-5.5648535564853,-17.189506512566,"['KMB-US', 'OGES-US', 'ULBI-US', 'FSTJ-US']","Energizer Holdings, Inc. is a manufacturer, marketer and distributor of household batteries, specialty batteries and lighting products. The Company is a designer and marketer of automotive fragrance and appearance products. It operates through four geographic segments: North America, which consists of the United States and Canada; Latin America, which includes its markets in Mexico, the Caribbean, Central America and South America; Europe, the Middle East and Africa (EMEA), and Asia Pacific, which consists of its markets in Asia, Australia and New Zealand. The Company offers batteries using lithium, alkaline, carbon zinc, nickel metal hydride, zinc air and silver oxide constructions. These products are sold under the Energizer and Eveready brands in the performance, premium and price segments and include primary, rechargeable, specialty and hearing aid products. It manufactures, distributes and markets lighting products, including headlights, lanterns, kid's lights and area lights.",ENR-US
"{'self': {'href': '/companies/PAL-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/PAL-GB/alerts'}, 'cn:peers': {'href': '/companies/PAL-GB/peers'}, 'cn:reports': {'href': '/companies/PAL-GB/reports'}, 'cn:stats': {'href': '/companies/PAL-GB/stats'}}",2019-05-07T00:00:00.000Z,0.00815,UNITED KINGDOM,GBP,NA,SEA,0.023,0.0075,21,2018-09-30T00:00:00.000Z,,2018-09-30T00:00:00.000Z,2.9036616413,Equatorial Palm Oil Plc.,0.0,-62.988192552225,"['AEP-GB', 'MPE-GB', 'DKL-GB', 'RPT-GB']","Equatorial Palm Oil plc is a United Kingdom-based crude palm oil (CPO) developer and producer. The Company's principal activity is the cultivation of oil palms for the production of CPO and associated products in Liberia. Its operations include the Palm Bay Estate and the Butaw Estate. The Palm Bay estate covers approximately 13,010 hectares of land as part of the concession, as well as expansion areas totaling over 20,230 hectares. Palm Bay is approximately 160 kilometers south-east of the Liberian capital of Monrovia and over 30 kilometers from the deep water port of Buchanan. The Butaw Estate covers approximately 8,750 hectares of land as part of the concession, as well as expansion areas totaling over 46,540 hectares. Butaw is located in Sinoe County, over 350 kilometers south-east of Monrovia and approximately 40 kilometers from the City of Greenville. Its palm products, crude palm oil and crude palm kernel oil, will be trucked from Palm Bay estate to the port of Buchanan.",PAL-GB
"{'self': {'href': '/companies/EL-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/EL-US/alerts'}, 'cn:peers': {'href': '/companies/EL-US/peers'}, 'cn:reports': {'href': '/companies/EL-US/reports'}, 'cn:stats': {'href': '/companies/EL-US/stats'}}",2019-05-07T00:00:00.000Z,167.29,UNITED STATES,USD,100,NYSE,180.2,121.47,88,2018-06-30T00:00:00.000Z,2019-03-31T00:00:00.000Z,,36681.96838086,Estee Lauder Companies Inc,2.3180428134557,25.039240600942,"['PG-US', 'AVP-US', 'REV-US', 'NUS-US', 'COTY-US', 'SSDOY-US', 'IPAR-US', 'UL-US']","The Estee Lauder Companies Inc. manufactures and markets skin care, makeup, fragrance and hair care products. The Company offers products, including skin care, makeup, fragrance, hair care and other. The Company operates in beauty products segment. The Company's products are sold in over 150 countries and territories under brand names, including Estee Lauder, Aramis, Clinique, Prescriptives, Lab Series, Origins, Tommy Hilfiger, MAC, Kiton, La Mer, Bobbi Brown, Donna Karan New York, DKNY, Aveda, Jo Malone London, Bumble and bumble, Michael Kors, Darphin, Tom Ford, Smashbox, Ermenegildo Zegna, AERIN, Tory Burch, RODIN olio lusso, Le Labo, Editions de Parfums Frederic Malle, GLAMGLOW, By Kilian, BECCA and Too Faced. Its skin care products include moisturizers, serums, cleansers, toners, body care, exfoliators, acne and oil correctors, facial masks, cleansing devices and sun care products.",EL-US
"{'self': {'href': '/companies/COLR-BE'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/COLR-BE/alerts'}, 'cn:peers': {'href': '/companies/COLR-BE/peers'}, 'cn:reports': {'href': '/companies/COLR-BE/reports'}, 'cn:stats': {'href': '/companies/COLR-BE/stats'}}",2019-05-07T00:00:00.000Z,58.051263731356,BELGIUM,USD,83,EBR,59.64097526123,39.278378137001,72,2018-03-31T00:00:00.000Z,,2018-09-30T00:00:00.000Z,7596.3811288738,Etablissementen Franz Colruyt NV,-0.30674846625767,39.724849527085,"['FNTS-FR', 'MSH-DE', 'CO-FR', 'HAGA-IS']","Etablissementen Franz Colruyt NV, also known as Colruyt Group, is a Belgian company primarily engaged in retail and wholesale of food products. The Company's retail trade division includes the direct supply of products to retail customers operating through brands Colruyt, DreamBaby, BIO-planet, DreamLand and ColliShop, among others. The Company supplies to wholesalers and affiliated independent merchants in Belgium, France and Luxembourg. It also provides printing solutions (photo Fuji Colruyt). Colruyt Group also has a corporate activities division, which combines support services, processes and systems and central administration, among others.",COLR-BE
